Customer_ID,Month,Customer_Lifetime_Value,Churn_Rate,Net_Promoter_Score,Account_Balance,Age,Gender,City,State,Date
1018,5,4175,0.126709562712896,1,8070,49,Male,New York,CA,2023-05-01
1018,6,3691,0.40535657299166716,3,41224,71,Female,New York,IL,2023-06-01
1018,7,1322,0.4492045510753487,6,4525,24,Male,New York,NY,2023-07-01
1018,8,2698,0.42558276677877294,2,13959,46,Male,Miami,TX,2023-08-01
1018,9,4677,0.4474091384277177,4,22519,28,Male,Chicago,NY,2023-09-01
1018,10,1909,0.18789901397559436,6,14696,54,Male,Los Angeles,CA,2023-10-01
1018,11,1779,0.2805031186174703,1,7183,41,Male,Houston,TX,2023-11-01
1018,12,3261,0.2872305437836146,10,24657,31,Female,Chicago,FL,2023-12-01
1019,1,3099,0.35243446804884315,8,23852,39,Male,New York,TX,2023-01-01
1019,2,3041,0.49235706854474054,9,11472,54,Female,New York,FL,2023-02-01
1019,3,574,0.4130660991967202,4,26765,58,Female,Los Angeles,NY,2023-03-01
1019,4,2581,0.2815472212327388,8,12975,44,Male,Los Angeles,IL,2023-04-01
1019,5,1145,0.3687704434449406,1,31087,70,Female,Miami,IL,2023-05-01
1019,6,954,0.2909142453079063,0,35837,79,Male,New York,TX,2023-06-01
1019,7,3181,0.2167976691798368,1,35935,71,Male,Chicago,TX,2023-07-01
1019,8,1886,0.10034175113269196,4,11655,43,Male,Miami,NY,2023-08-01
1019,9,4624,0.20075485088056852,7,24163,53,Male,Miami,FL,2023-09-01
1019,10,1636,0.3635511019497338,7,28869,72,Male,New York,TX,2023-10-01
1019,11,3211,0.46904657226913143,4,23963,50,Male,Houston,CA,2023-11-01
1019,12,2285,0.02527973618002949,3,48694,79,Male,New York,IL,2023-12-01
1020,1,4960,0.08578934903278575,8,33021,83,Male,Miami,CA,2023-01-01
1020,2,2024,0.17874802870167428,7,38004,18,Female,Los Angeles,FL,2023-02-01
1020,3,1740,0.35541351934758697,7,45180,56,Female,Los Angeles,CA,2023-03-01
1020,4,4726,0.048105018598688966,2,20033,29,Male,Miami,FL,2023-04-01
1020,5,2822,0.16415231283661136,10,4190,66,Male,Miami,IL,2023-05-01
1020,6,3504,0.3971066438080095,8,28570,64,Female,Chicago,NY,2023-06-01
1020,7,4607,0.2755314642153955,7,438,25,Male,Miami,FL,2023-07-01
1020,8,4562,0.40521496245211036,6,2521,42,Male,Miami,TX,2023-08-01
1020,9,4226,0.3496558536138931,8,46717,64,Male,Chicago,TX,2023-09-01
1020,10,3859,0.35573183453268736,6,41460,40,Female,New York,IL,2023-10-01
1020,11,3657,0.4585892658181405,4,24170,26,Female,Los Angeles,FL,2023-11-01
1020,12,3430,0.4629541357344999,1,41886,56,Female,New York,TX,2023-12-01
1021,1,3542,0.16635923188919527,9,714,34,Male,Houston,CA,2023-01-01
1021,2,1682,0.18870165223407986,1,16614,54,Male,Chicago,TX,2023-02-01
1021,3,3483,0.2261057592565992,6,12751,56,Male,New York,TX,2023-03-01
1021,4,4459,0.27435073326391524,5,7664,50,Female,Los Angeles,NY,2023-04-01
1021,5,4611,0.21914035776088353,1,8602,59,Female,Los Angeles,IL,2023-05-01
1021,6,1045,0.0204220113166897,6,10096,30,Male,Chicago,CA,2023-06-01
1021,7,4310,0.04431455581626081,3,45184,79,Male,Houston,NY,2023-07-01
1021,8,2532,0.20694614766852867,4,13084,33,Female,Houston,FL,2023-08-01
1021,9,4011,0.143126615823812,8,37229,47,Male,Chicago,IL,2023-09-01
1021,10,1420,0.1748215272759268,3,12776,82,Male,Houston,NY,2023-10-01
1021,11,4260,0.06413231543438339,7,32513,35,Male,Chicago,TX,2023-11-01
1021,12,4888,0.030625662921817322,0,24657,32,Female,Los Angeles,IL,2023-12-01
1022,1,1463,0.11694440505388143,9,1928,78,Female,Houston,TX,2023-01-01
1022,2,4568,0.05381139113300716,5,906,73,Male,Los Angeles,IL,2023-02-01
1022,3,3915,0.23902674051243616,1,48380,69,Female,Houston,IL,2023-03-01
1022,4,1384,0.41701483369780606,9,40142,74,Female,Houston,CA,2023-04-01
1022,5,2765,0.027998649339040678,9,14299,23,Female,Miami,FL,2023-05-01
1022,6,2296,0.318591182268115,6,46700,37,Male,Los Angeles,TX,2023-06-01
1022,7,2413,0.2672654354215314,10,7757,52,Female,New York,IL,2023-07-01
1022,8,3237,0.250681307025627,0,47419,20,Female,Los Angeles,IL,2023-08-01
1022,9,4755,0.23705656662565378,7,33760,31,Female,Chicago,IL,2023-09-01
1022,10,1880,0.05482855032489989,8,46107,84,Female,Houston,TX,2023-10-01
1022,11,3182,0.07346231142857404,8,17702,42,Female,Miami,CA,2023-11-01
1022,12,1855,0.027356960525087085,7,42620,22,Female,New York,FL,2023-12-01
1023,1,1918,0.05262351235659097,7,40159,55,Male,Chicago,IL,2023-01-01
1023,2,4472,0.03390395501985482,1,29225,54,Female,Miami,CA,2023-02-01
1023,3,3887,0.0636397414266824,4,21552,57,Male,Miami,FL,2023-03-01
1023,4,1824,0.24548742289005754,2,19229,84,Male,Chicago,CA,2023-04-01
1023,5,2091,0.3344348849522167,7,26672,50,Female,Houston,FL,2023-05-01
1023,6,1785,0.2654175529684033,7,2239,76,Male,Chicago,CA,2023-06-01
1023,7,2204,0.17366435058516658,8,26392,59,Male,Chicago,TX,2023-07-01
1023,8,4951,0.3131195753254403,5,22634,22,Female,New York,TX,2023-08-01
1023,9,1056,0.4372033285951637,2,47738,59,Male,Miami,NY,2023-09-01
1023,10,3219,0.17420823858697954,6,36866,19,Female,Chicago,FL,2023-10-01
1023,11,1088,0.25865918954280975,6,10277,30,Male,Los Angeles,FL,2023-11-01
1023,12,3617,0.16995245248661356,8,34932,77,Male,Chicago,IL,2023-12-01
1024,1,1507,0.06242051302520962,6,29357,80,Female,Miami,NY,2023-01-01
1024,2,1935,0.31998472763563457,4,5184,39,Female,Chicago,TX,2023-02-01
1024,3,2387,0.387718513185085,3,47395,34,Female,Chicago,FL,2023-03-01
1024,4,1417,0.3572002822552884,5,21053,67,Female,New York,FL,2023-04-01
1024,5,1186,0.4847501490899888,3,25438,69,Male,Los Angeles,FL,2023-05-01
1024,6,2928,0.1979700075987547,10,44164,23,Male,Chicago,CA,2023-06-01
1024,7,4499,0.38749963472581866,9,30778,43,Male,New York,CA,2023-07-01
1024,8,4053,0.1440770664780163,3,14388,30,Male,Miami,CA,2023-08-01
1024,9,538,0.2682418071438124,10,23511,49,Female,New York,IL,2023-09-01
1024,10,3701,0.3886831622082342,3,3193,44,Male,New York,IL,2023-10-01
1024,11,4278,0.4759231455027011,7,32447,38,Female,Miami,CA,2023-11-01
1024,12,4526,0.4826150314124022,2,32296,20,Male,New York,CA,2023-12-01
1025,1,4463,0.3649671095809173,1,2080,52,Male,Houston,NY,2023-01-01
1025,2,2355,0.4353801786103602,7,48751,35,Female,Chicago,NY,2023-02-01
1025,3,2755,0.2761840748370795,8,5876,70,Male,Miami,NY,2023-03-01
1025,4,1019,0.3877517038755855,1,30807,20,Female,Los Angeles,TX,2023-04-01
1025,5,4944,0.0743099900643699,4,5755,77,Female,Chicago,NY,2023-05-01
1025,6,4973,0.31215865411516164,8,47937,34,Male,Houston,IL,2023-06-01
1025,7,4465,0.34592699074219596,3,8812,55,Female,Chicago,CA,2023-07-01
1025,8,1516,0.08880447984831312,5,5209,19,Female,Miami,NY,2023-08-01
1025,9,1083,0.16207735987255115,0,37035,38,Female,Miami,TX,2023-09-01
1025,10,773,0.34342374691606936,1,17873,55,Male,New York,NY,2023-10-01
1025,11,2067,0.3319220902066016,8,20681,58,Female,Chicago,TX,2023-11-01
1025,12,1278,0.24544840415633618,7,9868,34,Female,Houston,FL,2023-12-01
1026,1,3436,0.2897432059036405,5,29881,37,Male,Houston,FL,2023-01-01
1026,2,3220,0.28422785490858793,1,49253,50,Female,New York,IL,2023-02-01
1026,3,4544,0.050429181875806424,3,43301,55,Female,Houston,FL,2023-03-01
1026,4,589,0.3478378348772602,1,3141,61,Male,Los Angeles,TX,2023-04-01
1026,5,2395,0.321850822276382,2,49886,23,Female,Houston,CA,2023-05-01
1026,6,2556,0.468744000659408,6,26115,58,Female,Houston,CA,2023-06-01
1026,7,1215,0.43677487063558196,1,3489,79,Male,New York,NY,2023-07-01
1026,8,4706,0.409264305735791,6,33326,21,Male,Houston,NY,2023-08-01
1026,9,3961,0.4104759072816219,9,33762,20,Female,Houston,CA,2023-09-01
1026,10,4609,0.04999869119498889,5,7279,29,Male,New York,CA,2023-10-01
1026,11,3456,0.24484667500238078,2,26845,36,Male,Chicago,FL,2023-11-01
1026,12,4138,0.24038947042136588,7,28480,70,Male,New York,NY,2023-12-01
1027,1,2835,0.2541159010620381,1,10281,35,Female,Chicago,NY,2023-01-01
1027,2,1161,0.17283416642400337,7,3020,76,Male,Miami,TX,2023-02-01
1027,3,3471,0.10777580095528111,2,45600,71,Male,Chicago,FL,2023-03-01
1027,4,852,0.4218216790756974,0,7105,48,Female,New York,FL,2023-04-01
1027,5,2477,0.3739261953879907,3,48008,21,Female,Los Angeles,IL,2023-05-01
1027,6,3279,0.19180899386245534,3,33823,41,Female,New York,IL,2023-06-01
1027,7,2212,0.26185797522627524,8,6663,83,Female,Houston,CA,2023-07-01
1027,8,2882,0.45134391336551666,5,45450,59,Male,Los Angeles,FL,2023-08-01
1027,9,1894,0.14908871901823606,2,48464,35,Male,Miami,NY,2023-09-01
1027,10,4123,0.4196390512527926,0,27590,43,Female,Chicago,TX,2023-10-01
1027,11,4091,0.20860198971201427,6,11661,61,Male,New York,IL,2023-11-01
1027,12,1025,0.4859835960804034,6,27016,55,Male,Los Angeles,NY,2023-12-01
1028,1,3552,0.22421104052024501,5,30623,31,Female,New York,TX,2023-01-01
1028,2,2778,0.18602435100588519,1,3914,34,Male,Houston,NY,2023-02-01
1028,3,3438,0.16295254778125906,1,43106,82,Female,Los Angeles,FL,2023-03-01
1028,4,4523,0.20436329040834536,6,36242,48,Male,Chicago,CA,2023-04-01
1028,5,3966,0.44301773813376877,5,16753,27,Male,Chicago,IL,2023-05-01
1028,6,3391,0.41615284928247864,0,6376,37,Female,Houston,TX,2023-06-01
1028,7,2860,0.09185053487146543,3,42367,54,Female,Houston,FL,2023-07-01
1028,8,3234,0.3352642185346845,4,27028,61,Male,Chicago,TX,2023-08-01
1028,9,2703,0.43346592706034276,5,719,78,Male,Miami,CA,2023-09-01
1028,10,2439,0.14217730964332492,1,1068,54,Male,Chicago,TX,2023-10-01
1028,11,1543,0.03533145024834821,0,39130,52,Female,Miami,NY,2023-11-01
